,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,SUBLOCALITY,LATITUDE,LONGITUDE,BEDS_BATH_RATIO,SQFT_BEDS_RATIO,SQFT_BATH_RATIO,SQFT For TotalRooms,LOCATION_SIZE,Distance_to_center
1226,2,595000,3,1.0,660.0,11,40.7059312,-74.0093393,3.0,220.0,660.0,165.0,-1988328.588644149,8493.545783110767
1227,7,1618000,5,2.0,2200.0,9,40.6148883,-73.9078973,2.5,440.0,1100.0,314.2857142857143,-6603874.185320217,18767.776167181826
1233,10,1099000,6,3.0,2018.0,14,40.7385519,-73.8545527,2.0,336.3333333333333,672.6666666666666,224.22222222222223,-6071612.151948434,10709.837559055683
1236,0,398000,3,2.0,1571.0,13,40.7125699,-73.79318,1.5,523.6666666666666,785.5,314.2,-4719771.008261346,16614.22668561974
1237,0,249000,3,1.0,500.0,11,40.8717961,-73.916064,3.0,166.66666666666666,500.0,125.0,-1510541.1481612753,11553.70541327423
1238,10,1299000,3,2.0,2648.0,14,40.7544269,-73.8114185,1.5,882.6666666666666,1324.0,529.6,-7965560.173936141,13691.980802244578
1240,7,750000,5,3.0,1500.0,14,40.6693291,-73.7924388,1.6666666666666667,300.0,500.0,187.5,-4501633.467973214,19228.213681787292
1241,10,1100000,5,3.0,1916.0,9,40.6183626,-73.9260392,1.6666666666666667,383.2,638.6666666666666,239.5,-5753277.939687005,18012.804331877396
1243,7,689000,2,2.0,750.0,9,40.5817208,-73.9645608,1.0,375.0,375.0,187.5,-2251206.8666101685,21685.523380710805
1249,0,719000,3,2.0,1440.0,13,40.721289,-73.8403901,1.5,480.0,720.0,288.0,-4329901.245794168,12632.45225539798
1254,10,850000,3,2.3738608579684373,1600.0,9,40.5776897,-74.0072206,1.2637640449438203,533.3333333333334,674.0074906367041,297.73751912975143,-4804867.2529059965,22332.415873002436
1256,7,929000,5,2.3738608579684373,2200.0,16,40.5592121,-74.1263587,2.1062734082397006,440.0,926.7602996254682,298.3511680482291,-6614314.750370757,27489.962763408188
1257,12,549990,3,2.0,2184.207862,16,40.5610279,-74.1050355,1.5,728.0692873333334,1092.103931,436.8415724,-6565240.471478688,26498.53942840372
1261,7,879000,4,2.3738608579684373,1630.0,14,40.7282179,-73.8032584,1.6850187265917604,407.5,686.6451310861423,255.73197098619056,-4899576.559447684,15147.404676563012
1262,8,1200000,3,2.3738608579684373,2184.207862,12,40.797735,-73.933806,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6588295.685974785,3931.769528683168
1265,7,755000,2,2.0,2184.207862,14,40.7565607,-73.7796734,1.0,1092.103931,1092.103931,546.0519655,-6567925.5726061305,16294.102686954115
1266,0,325000,2,2.0,2184.207862,20,40.8890553,-73.9033819,1.0,1092.103931,1092.103931,546.0519655,-6600325.5266913865,13741.229807765421
1268,7,649000,3,2.0,980.0,16,40.5434215,-74.174846,1.5,326.6666666666667,490.0,196.0,-2947156.0051540774,31103.66219981681
1271,10,1358000,6,3.0,2184.207862,9,40.6871306,-73.9215141,2.0,364.0346436666667,728.0692873333334,242.68976244444445,-6569342.16460455,10805.294342901749
1277,12,318888,2,2.0,1270.0,16,40.6384591,-74.1646633,1.0,635.0,635.0,317.5,-3827700.797951548,22400.884749335
1280,7,699000,2,2.0,2184.207862,14,40.7037872,-73.8752532,1.0,1092.103931,1092.103931,546.0519655,-6567918.688519488,11454.108238884422
1282,0,385000,2,2.0,1100.0,20,40.8827696,-73.9148245,1.0,550.0,550.0,275.0,-3324027.014063729,12718.715235320231
1283,0,985000,3,2.0,2184.207862,8,40.7518439,-73.8822788,1.5,728.0692873333334,1092.103931,436.8415724,-6576298.417347865,7991.266176354301
1284,0,349000,1,1.0,1017.0,13,40.5781687,-73.8586706,1.0,1017.0,1017.0,508.5,-3047999.438689127,24030.439051611407
1286,7,968000,3,2.0,1344.0,14,40.7309404,-73.8683812,1.5,448.0,672.0,268.8,-4043731.2815446593,10052.222342692545
1287,2,569000,2,2.0,2184.207862,13,40.7332174,-73.8448704,1.0,1092.103931,1092.103931,546.0519655,-6569964.361423259,11696.03441197569
1288,2,238000,1,1.0,650.0,19,40.6109595,-74.060351,1.0,650.0,650.0,325.0,-1954980.2447609098,19896.932549503654
1291,7,911600,3,2.0,1596.0,14,40.7685072,-73.8246067,1.5,532.0,798.0,319.2,-4803511.539618645,12387.973130066805
1293,2,472000,1,1.0,700.0,13,40.73531,-73.8812513,1.0,700.0,700.0,350.0,-2106702.972425382,8872.029041077307
1298,7,1085000,5,3.0,1200.0,9,40.618311,-73.997597,1.6666666666666667,240.0,400.0,150.0,-3606788.8898384003,17748.165683830655
1299,10,680000,3,2.0,1535.0,9,40.6713695,-73.869277,1.5,511.6666666666667,767.5,307.0,-4611699.752432046,14527.939014822925
1301,0,210000,2,1.0,1000.0,13,40.734848,-73.8232512,2.0,500.0,1000.0,333.3333333333333,-3007178.9164978177,13310.94997902993
1303,10,999000,5,3.0,2184.207862,9,40.6207744,-73.9055089,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6557208.246917056,18201.64543551686
1306,7,519000,3,2.0,1200.0,14,40.651735,-73.830298,1.5,400.0,600.0,240.0,-3601595.651120436,18283.382923312678
1310,0,299999,2,2.0,1300.0,13,40.7808597,-73.7834998,1.0,650.0,650.0,325.0,-3911640.9195744116,15821.557180244488
1312,0,1195000,2,2.0,2184.207862,11,40.7361476,-73.9955368,1.0,1092.103931,1092.103931,546.0519655,-6583842.7066702405,4946.645790856964
1319,0,1775000,2,2.0,2184.207862,11,40.7261696,-74.0013901,1.0,1092.103931,1092.103931,546.0519655,-6582750.722919444,6160.81158749951
1320,10,1059000,6,3.0,2184.207862,9,40.6830732,-73.8797396,2.0,364.0346436666667,728.0692873333334,242.68976244444445,-6564974.962879218,12956.866986065686
1327,7,639000,2,2.0,862.0,9,40.6175251,-73.9255226,1.0,431.0,431.0,215.5,-2588303.0655125333,18113.064057455595
1333,7,1725000,3,2.0,1508.0,9,40.6208655,-74.036863,1.5,502.6666666666667,754.0,301.6,-4535221.712579109,18185.06539087185
1336,0,100000,3,1.0,512.0,13,40.6042895,-73.7478287,3.0,170.66666666666666,512.0,128.0,-1533172.831503979,26879.331507708423
1338,2,625000,2,2.0,995.0,13,40.7780359,-73.7808993,1.0,497.5,497.5,248.75,-2993596.9595877365,16034.734603693736
1339,7,350000,3,2.3738608579684373,1520.0,9,40.6758271,-73.8828978,1.2637640449438203,506.6666666666667,640.307116104869,282.85064317326385,-4567976.92437085,13463.712293114995
1343,7,599000,3,2.0,1208.0,14,40.6892122,-73.8634426,1.5,402.6666666666667,604.0,241.6,-3630577.910046895,13311.986357300515
1344,0,279900,1,1.0,900.0,20,40.8301222,-73.9202611,1.0,900.0,900.0,450.0,-2716355.964392016,7334.084827087308
1345,0,165000,1,1.0,875.0,20,40.8994229,-73.8706379,1.0,875.0,875.0,437.5,-2643608.151944259,16063.37810725931
1347,2,625000,2,1.0,825.0,13,40.744346,-73.957101,2.0,412.5,825.0,275.0,-2486000.3126482805,3789.187270422176
1351,10,580000,5,2.0,1780.0,9,40.5874424,-73.9675716,2.5,356.0,890.0,254.28571428571428,-5343835.102173519,21044.19136408432
1355,0,499000,2,2.0,2184.207862,11,40.7762825,-73.9453865,1.0,1092.103931,1092.103931,546.0519655,-6585862.794616154,2184.2225094546075
1356,7,1699888,3,3.0,2275.0,14,40.6556445,-73.848959,1.0,758.3333333333334,758.3333333333334,379.1666666666667,-6830407.729142896,16954.992077084837
1359,10,1250000,6,2.3738608579684373,3312.0,14,40.7459265,-73.868944,2.5275280898876407,552.0,1395.1955056179777,395.5164835164835,-9968651.560181113,9275.689842274522
1363,0,425000,3,1.0,450.0,11,40.7464807,-74.0018835,3.0,150.0,450.0,112.5,-1356892.3430083795,4230.721495445354
1364,7,799000,3,2.0,2340.0,16,40.5887913,-74.1444799,1.5,780.0,1170.0,468.0,-7042077.480457058,25488.48120105032
1365,10,725000,4,2.0,1700.0,9,40.6681943,-73.8749046,2.0,425.0,850.0,283.3333333333333,-5107410.256083499,14543.93285858269
1368,7,1499999,5,3.0,2184.207862,14,40.695043,-73.832656,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6562721.420790712,14795.052647449664
1369,7,1250000,4,3.0,2184.207862,14,40.7684367,-73.7969886,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6571381.253812574,14708.880305173305
1372,2,719000,3,2.0,2184.207862,13,40.7964178,-73.8058096,1.5,728.0692873333334,1092.103931,436.8415724,-6576677.490717644,14106.429236562617
1374,0,99000,1,1.0,850.0,20,40.83645,-73.924271,1.0,850.0,850.0,425.0,-2565984.0770062576,7736.820622501471
1375,7,399000,3,2.3738608579684373,1601.0,14,40.7115495,-73.7464296,1.2637640449438203,533.6666666666666,674.4287453183521,297.9236050792075,-4806732.601992972,20282.77772547887
1376,2,1300000,2,2.0,1140.0,11,40.7945469,-73.9649582,1.0,570.0,570.0,285.0,-3439798.330120941,2058.0941511151727
1378,10,1308888,4,3.0,2184.207862,14,40.7836228,-73.8141298,1.3333333333333333,546.0519655,728.0692873333334,312.0296945714286,-6575356.0068785725,13257.88977336117
1379,7,1265000,3,2.0,2184.207862,14,40.7151328,-73.8834603,1.5,728.0692873333334,1092.103931,436.8415724,-6570479.262128867,10080.400178539667
1381,7,1280000,4,2.0,2340.0,14,40.7690548,-73.7444989,2.0,585.0,1170.0,390.0,-7035194.829435176,19119.113217239894
1382,0,429000,2,2.0,1450.0,17,40.8868607,-73.9129726,1.0,725.0,725.0,362.5,-4382000.651197719,13198.860672047778
1383,2,399900,2,2.0,853.0,19,40.5803785,-74.1578058,1.0,426.5,426.5,213.25,-2566977.1093637515,26902.274134670322
1384,7,499900,3,1.0,1040.0,16,40.6281869,-74.1606727,3.0,346.6666666666667,1040.0,260.0,-3133534.217928741,22965.244489538847
1387,2,255500,1,1.0,950.0,19,40.6077498,-74.0743086,1.0,950.0,950.0,475.0,-2857591.440724949,20693.526285239863
1390,10,1090000,5,3.0,2184.207862,14,40.7922364,-73.8405165,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6579095.759292864,11148.006157416654
1391,10,471300,4,2.0,2175.0,9,40.6629386,-73.8878146,2.0,543.75,1087.5,362.5,-6534778.078700364,14473.22585410575
1393,7,1089000,4,2.0,1720.0,9,40.6275081,-74.018889,2.0,430.0,860.0,286.6666666666667,-5172389.181328862,17064.532060115183
1396,0,295000,2,1.0,950.0,14,40.6778447,-73.7335012,2.0,475.0,950.0,316.6666666666667,-2849353.9154508207,22855.583395447447
1399,0,219999,2,1.0,800.0,20,40.8833792,-73.907461,2.0,400.0,800.0,266.6666666666667,-2417269.4030177686,13024.707736931536
1402,7,639000,4,2.0,1856.0,16,40.5774962,-74.1181004,2.0,464.0,928.0,309.3333333333333,-5581969.995688598,25371.937217440987
1404,7,499999,3,2.0,1763.0,16,40.6175808,-74.0858322,1.5,587.6666666666666,881.5,352.6,-5305197.166739541,20153.214009789976
1405,0,560000,2,2.0,2184.207862,13,40.7223099,-73.84153,1.0,1092.103931,1092.103931,546.0519655,-6567907.947789219,12493.305366740857
1406,12,1268000,3,2.0,1513.0,14,40.7240812,-73.8521227,1.5,504.3333333333333,756.5,302.6,-4550438.040381898,11619.891007627806
1409,0,888000,3,2.0,1600.0,13,40.724514,-73.8458441,1.5,533.3333333333334,800.0,320.0,-4811737.779027628,12056.588712292261
1412,7,1250000,4,2.3738608579684373,2184.207862,14,40.7562704,-73.8180817,1.6850187265917604,546.0519655,920.107787559738,342.6820745968057,-6571297.903970452,13103.226300878741
1413,2,1078000,3,2.0,2184.207862,13,40.7270139,-73.8523359,1.5,728.0692873333334,1092.103931,436.8415724,-6569627.886099635,11443.303180672163
1417,7,1175000,3,2.0,1192.0,9,40.6369819,-74.0276787,1.5,397.3333333333333,596.0,238.4,-3585847.635801651,16243.457423828137
1418,8,160000,3,2.3738608579684373,2184.207862,14,40.7066981,-73.7439122,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6556710.611619333,20678.56269751067
1419,4,999999,3,2.0,1880.0,9,40.6325838,-74.0194607,1.5,626.6666666666666,940.0,376.0,-5654291.646680286,16528.204395531884
1422,0,150000,3,1.0,600.0,13,40.7364499,-73.8584826,3.0,200.0,600.0,150.0,-1805239.425674953,10504.206912910928
1424,2,580000,2,2.0,2184.207862,14,40.7510826,-73.8738365,1.0,1092.103931,1092.103931,546.0519655,-6575424.123840409,8689.363478750953
1425,7,969000,3,2.0,1776.0,14,40.7165988,-73.883495,1.5,592.0,888.0,355.2,-5342713.491969687,9968.22432488286
1426,2,530000,1,1.0,538.0,9,40.5954596,-73.9968422,1.0,538.0,538.0,269.0,-1616117.4701150293,20264.921839215887
1429,7,551000,3,2.3738608579684373,2184.207862,9,40.6214749,-73.932287,1.2637640449438203,728.0692873333334,920.107787559738,406.45039380973657,-6559697.231993032,17568.499514521973
1432,2,475000,2,1.0,1296.0,16,40.5527755,-74.1539297,2.0,648.0,1296.0,432.0,-3897263.37198268,29275.707255798145
1433,2,995000,3,2.0,2184.207862,11,40.7974456,-73.9620195,1.5,728.0692873333334,1092.103931,436.8415724,-6590763.059541436,2438.6291170156273
1436,0,125000,3,1.0,600.0,20,40.8455961,-73.8264218,3.0,200.0,600.0,150.0,-1809290.5238106214,14402.807261752316
1437,0,2200000,3,3.0,2195.0,11,40.7904197,-73.966175,1.0,731.6666666666666,731.6666666666666,365.8333333333333,-6622559.351468757,1588.4603146791812
1439,7,639000,3,2.0,2184.207862,9,40.6214608,-73.905805,1.5,728.0692873333334,1092.103931,436.8415724,-6557345.320716581,18121.335978571875
1440,7,215000,3,2.3738608579684373,1509.0,14,40.6982271,-73.7605874,1.2637640449438203,503.0,635.6733146067417,280.80369772924684,-4529905.03178521,19782.1234144707
1444,7,669000,3,2.0,1312.0,16,40.6013797,-74.1380964,1.5,437.3333333333333,656.0,262.4,-3949263.0108491434,24034.731769407594
1447,10,681000,6,3.0,2184.207862,9,40.6648825,-73.8826911,2.0,364.0346436666667,728.0692873333334,242.68976244444445,-6562301.706992427,14502.271384535912
1448,10,530000,2,2.0,1672.0,16,40.6268626,-74.1476451,1.0,836.0,836.0,418.0,-5036709.708996593,22325.743255285848
1451,7,800000,3,2.0,1224.0,9,40.6125589,-73.9230425,1.5,408.0,612.0,244.8,-3674697.595140507,18697.390482965435
1452,0,189000,1,1.0,700.0,20,40.906568,-73.8968047,1.0,700.0,700.0,350.0,-2116005.266510289,15744.923534770785
1455,4,835000,5,2.0,2050.0,16,40.5582716,-74.1160817,2.5,410.0,1025.0,292.85714285714283,-6162341.351608599,27181.83348422472
1456,7,999999,2,2.0,1198.0,11,40.7803429,-73.947266,1.0,599.0,599.0,299.5,-3612682.6470690183,2066.094276145012
1457,2,575000,3,2.0,877.0,13,40.7019793,-73.8942094,1.5,292.3333333333333,438.5,175.4,-2637700.789877859,10544.91577280404
1461,11,324900,2,2.0,1100.0,20,40.9057959,-73.90002,1.0,550.0,550.0,275.0,-3325233.0486385096,15559.969624959258
1463,10,915999,5,3.0,2184.207862,14,40.7618985,-73.8758538,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6577348.937374129,8205.778049203449
1468,0,175000,1,1.0,800.0,20,40.8742949,-73.883753,1.0,800.0,800.0,400.0,-2415957.046752608,13119.23073011717
1469,11,850000,2,1.0,775.0,11,40.7274335,-73.9892241,2.0,387.5,775.0,258.3333333333333,-2335378.183293244,5679.395479139385
1470,7,729000,4,2.0,2184.207862,14,40.6917538,-73.7370978,2.0,546.0519655,1092.103931,364.0346436666667,-6553697.844088088,21877.83668995502
1474,12,1198000,4,2.0,2184.207862,14,40.7129312,-73.8561994,2.0,546.0519655,1092.103931,364.0346436666667,-6567699.785606014,12012.415170947112
1475,7,1848000,6,2.3738608579684373,3676.0,9,40.6386251,-73.9591955,2.5275280898876407,612.6666666666666,1548.5322097378278,438.9850825502999,-11048585.668454867,15384.547760934045
1477,10,849000,5,3.0,2460.0,14,40.5939428,-73.7748361,1.6666666666666667,492.0,820.0,307.5,-7367236.232738027,26217.20814047728
1479,0,729000,2,2.0,1700.0,13,40.7577991,-73.7159564,1.0,850.0,850.0,425.0,-5107650.24040645,21607.852560990126
1483,7,599000,3,1.0,1340.0,14,40.6860975,-73.7998859,3.0,446.6666666666667,1340.0,335.0,-4023523.3333098097,17609.901570316342
1484,10,599000,5,2.0,2268.0,9,40.6835248,-73.9141078,2.5,453.6,1134.0,324.0,-6820072.040819662,11424.898645194653
1486,10,1295000,3,2.0,2600.0,9,40.609816,-73.9084026,1.5,866.6666666666666,1300.0,520.0,-7803657.239143796,19297.38629832118
1490,11,499000,1,1.0,615.0,11,40.8138919,-73.9476673,1.0,615.0,615.0,307.5,-1856126.6411552094,4592.342447953207
1494,0,245000,3,1.0,260.0,11,40.748134,-73.9708805,3.0,86.66666666666667,260.0,65.0,-783685.5911851168,3173.9424292226263
1495,10,1249000,5,3.0,1548.0,9,40.5946329,-73.9779295,1.6666666666666667,309.6,516.0,193.5,-4648809.466888091,20249.937156944616
1496,2,455000,2,1.0,939.0,19,40.5599528,-74.1198255,2.0,469.5,939.0,313.0,-2822912.5297709582,27159.037089576734
1498,10,999900,4,2.0,2024.0,9,40.6101839,-74.009209,2.0,506.0,1012.0,337.3333333333333,-6083187.8376738755,18786.631978949856
1499,7,395000,2,1.0,666.0,16,40.5724498,-74.0909716,2.0,333.0,666.0,222.0,-2002030.7824322344,24849.795426569435
1500,2,620000,1,1.0,430.0,11,40.7774399,-73.9793101,1.0,430.0,430.0,215.0,-1297175.3547218717,678.0484898636972
1506,2,495000,2,1.0,800.0,13,40.7045515,-73.8356118,2.0,400.0,800.0,266.6666666666667,-2404356.3704376863,13965.709290547498
1507,7,675000,3,2.0,1222.0,16,40.6277171,-74.0860272,1.5,407.3333333333333,611.0,244.4,-3678154.2003645855,19179.353081160083
1508,2,999000,3,1.0,600.0,11,40.7717454,-73.9900505,3.0,200.0,600.0,150.0,-1810022.1006714855,1669.7266139102437
1509,2,2250000,2,2.0,1334.0,9,40.6819719,-73.9903277,1.0,667.0,667.0,333.5,-4015436.6247724975,10651.70850472818
1511,2,429000,1,1.0,640.0,3,40.5755355,-73.9735905,1.0,640.0,640.0,320.0,-1920971.5503329362,22366.62200379292
1512,7,649999,3,2.0,2184.207862,14,40.6670008,-73.7409018,1.5,728.0692873333334,1092.103931,436.8415724,-6550049.087481072,22930.091475866167
1515,11,1299000,4,2.0,1456.0,11,40.8040587,-73.9487622,2.0,364.0,728.0,242.66666666666666,-4393348.426523262,3588.5436729799176
1516,7,1075000,6,2.0,2200.0,9,40.6141979,-73.9591151,3.0,366.6666666666667,1100.0,275.0,-6608338.301796613,18096.02228361067
1518,7,1193000,2,2.0,1518.0,16,40.5839283,-74.1113788,1.0,759.0,759.0,379.5,-4565735.48105181,24471.23653483013
1522,10,1288000,5,3.0,1500.0,14,40.7849809,-73.8178033,1.6666666666666667,300.0,500.0,187.5,-4515986.546505685,12958.8755369019
1524,2,575000,2,2.0,1253.0,13,40.5824866,-73.8213437,1.0,626.5,626.5,313.25,-3753804.6754485536,25023.98881660237
1526,2,2000000,1,2.0,1321.0,11,40.7159753,-74.0083683,0.5,1321.0,660.5,440.3333333333333,-3980599.545214552,7436.2286942439105
1527,0,170000,2,1.0,850.0,20,40.8813916,-73.8757001,2.0,425.0,850.0,283.3333333333333,-2567120.2116854205,14152.93054019073
1529,7,749000,3,2.0,1332.0,16,40.6333903,-74.0969828,1.5,444.0,666.0,266.4,-4010401.0807234966,19132.47431480045
1531,0,465000,2,2.0,2184.207862,11,40.754032,-73.965157,1.0,1092.103931,1092.103931,546.0519655,-6584028.946292285,2570.854873700807
1535,7,2975000,3,2.0,2184.207862,9,40.674276,-73.9626129,1.5,728.0692873333334,1092.103931,436.8415724,-6570917.923010411,11409.982191243198
1537,0,199900,1,1.0,925.0,20,40.863113,-73.8983227,1.0,925.0,925.0,462.5,-2793236.8476755223,11406.625973873784
1539,7,919000,3,2.0,1565.0,9,40.6335949,-73.9678166,1.5,521.6666666666666,782.5,313.0,-4703730.032241367,15912.63454381085
1540,7,815599,3,2.0,2184.207862,9,40.6254509,-73.9395115,1.5,728.0692873333334,1092.103931,436.8415724,-6560980.352203673,17027.92889539407
1542,0,289999,1,1.0,830.0,20,40.8799897,-73.919862,1.0,830.0,830.0,415.0,-2508129.8536639,12276.773019670378
1545,10,1998000,6,3.0,3192.0,9,40.631406,-74.0193512,2.0,532.0,1064.0,354.6666666666667,-9599972.91100041,16652.95453040615
1546,2,1250000,3,2.0,1281.0,11,40.7308035,-73.9808981,1.5,427.0,640.5,256.2,-3860039.123201983,5164.186594607503
1547,2,680000,2,2.0,1058.0,13,40.7942255,-73.7950678,1.0,529.0,529.0,264.5,-3185016.5695450064,14966.94693996834
1548,7,1299000,4,2.0,2184.207862,9,40.6147583,-73.9849887,2.0,546.0519655,1092.103931,364.0346436666667,-6563287.836463621,18041.261271006202
1549,10,899000,4,2.3738608579684373,2184.207862,14,40.6803198,-73.8281794,1.6850187265917604,546.0519655,920.107787559738,342.6820745968057,-6559949.306122788,16133.284435194724
1550,2,845000,3,2.0,2184.207862,13,40.7095418,-73.8286658,1.5,728.0692873333334,1092.103931,436.8415724,-6564704.78134579,14147.851788398959
1555,0,169000,1,1.0,850.0,13,40.7106599,-73.7986899,1.0,850.0,850.0,425.0,-2553734.3607467953,16290.9448875135
1556,10,1350000,5,3.0,2184.207862,14,40.728555,-73.8780858,1.6666666666666667,436.8415724,728.0692873333334,273.02598275,-6572167.180750067,9503.15133012219
1557,0,695000,2,2.0,2184.207862,13,40.7507718,-73.8890157,1.0,1092.103931,1092.103931,546.0519655,-6576725.0470570745,7506.395459608911
1558,10,1499000,5,2.0,2280.0,9,40.6852121,-73.9131299,2.5,456.0,1140.0,325.7142857142857,-6856350.716660482,11290.592826033646
1563,12,499000,3,2.0,1400.0,16,40.633314,-74.145909,1.5,466.6666666666667,700.0,280.0,-4217911.603097397,21695.687886580836
1565,7,649000,4,2.0,1120.0,16,40.5694974,-74.1237437,2.0,280.0,560.0,186.66666666666666,-3368022.5905932668,26380.889073582723
1570,7,688000,3,2.0,1344.0,9,40.5773399,-73.9943294,1.5,448.0,672.0,268.8,-4035350.665565672,22249.925341210204
1571,10,679000,6,3.0,2184.207862,9,40.6398004,-73.8974592,2.0,364.0346436666667,728.0692873333334,242.68976244444445,-6559564.981013798,16444.00861436032
